Label,,,Text
0,,,2019 වන විට ලංකාවේ වයස අවුරුදු 18ත් 30ත් අතර තරුණ තරුණියන් හතර දෙනෙකුගෙන් එක් අයෙකුට රැකියාවන් නැහැ. මෙයට විසඳුමක් වශයෙන් ස්වයං රැකියා සහ ව්‍යවසායකත්වය ඔවුන් තුල ප්‍රවර්ධනය කිරීම සම්බන්ධයෙන් අපි විශේෂ අවදානයක් යොමු කරන්න ඕන.ඒ සඳහා ඔවුනට අවශ්‍ය කුසලතා සහ නිපුණතා වර්ධනය කර ගැනීමට අවශ්‍ය වන පුහුණුව සහ ප්‍රාග්ධන පහසුකම් ලබා දෙන්න ඕන.ඒ වගේම ඔවුන්ට නව වෙළඳපලවල් හඳුන්වා දීමත් සිදු කල යුතුයි.මේ හරහා අපිට විශාල රැකියා උත්පාදනයක් සිදු කිරීමට අපිට හැකි වෙනවා. ආචාර්ය නාලක ගොඩහේවා බිද්ධියේ මනාපය
0,,,පුංචි ඔයාලට ඉතිහාසයෙන් බිඳක්. දේවානම්පියතිස්ස රජතුමා..
0,,,දකුණු කොරියාව South Korea අග නගරය :සෝල් SEOUL. විශාලතම නගරය : සෝල් SEOUL. නිල භාෂාව : කොරියන් KOREAN (PYOJUN -EO ). මුදල් ඒකකය : කොරියන් වොන් KOREAN REPUBLIC WON (KRW ). ජනාධිපති : MOON JAE - IN. අගමැති - CHUNG SYE - KYUN.
0,,,1.ගල් කැස්බෑවා - Green Turtle
0,,,"මධ්‍යම පළාත. පුෂ්පය : මහරත්මල. උද්භිද විද්‍යාත්මක නාමය :RHODODRENDRAN ARBAREUM ZEYLANICUM. කුලය ERICACEAE. ලංකාවට පමණක් ආවේණික වූ මහරත් මල් ශාකය වනාන්තර ආශ්‍රිතව දක්නට ලැබේ .දෙමළ භාෂාවෙන් මෙම මල ""BILLI"" යනුවෙන් හඳුන්වනු ලබයි.රත් මල්වලට අයත් මෙම ශාකයේ මල් පොකුරු ආකාරයෙන් හට ගනී.ශාකයේ ස්වභාවය ගත් විට කුඩා සහ මධ්‍ය ප්‍රමාණයෙන් යුක්තය.එක මල් පොකුරක මල් විසිපහක් පමණ හට ගැනේ .පෙබරවාරි මාසයේ සිට ජූලි මාසය දක්වා කාලය තුළ මල් හට ගැනේ.වැඩි වශයෙන්ම මධ්‍යම කඳුකර ප්‍රදේශවල මෙම ශාකය වැඩේ.ඒ හැරුණු විට ඒ ආශ්‍රිත තණ බිම් වලද මේවා වැඩි වශයෙන් ව්‍යාප්ත වේ.ගෘහස්ථ වගාවට මෙන්ම ඖෂධ වශයෙන්ද මෙම ශාකය භාවිතා කරේ."
0,,,න්‍යෂ්ටික ප්‍රහාරයක් වැනි කිසියම් හෝ ඉතා හදිසි අවස්ථාවකදී තම රටෙහි ජනතාව ඉන් සම්පුර්ණයෙන් ආරක්ෂා කරගැනීම සඳහා කිසිදු පෙර සුදානමක් අප රටෙහි නොමැත.එවැනි පෙර සුදානමක් ඇති ලොව එකම රට වනුයේ ස්විට්සර්ලන්තය පමණි.යම්කිසි හදිසි අවස්ථාවක් ඇතිඋවහොත් එරට මිලියන 8.42 ක් වන සම්පුර්ණ ජනගහණය මෙන් 114% ක ප්‍රමාණයක් ආරක්ෂිතව රඳවා තැබීම සඳහා ප්‍රමාණවත් භූගත බංකර ඔවුන් සතුව ඇත.ආපදා තත්වය පහව යනතුරු සියළු අවශ්‍යතා සපුරමින් ඔවුන්ව රඳවා තබාගැනීමට මේ බංකරය සමත්ය.
0,,,"ලෝකයේ බොහෝ දියුණු රටවල් වල දේශපාලන ක්ෂේත්‍රය තුල අද වන විට වැඩි වශයෙන් කාන්තා නියෝජනයන් දක්නට ලැබෙනවා.ෆින්ලන්තය,අයිස්ලන්තය,ඩෙන්මාර්කය නවසීලන්තය වැනි රටවල් කාන්තා දේශපාලන නායකත්වයන් තුලින් විශිෂ්ඨ ආර්ථික හා සමාජීය ජයග්‍රහණ අද වන විට අත් කර ගනිමින් සිටිනවා.අප රටේ ජනගහනයෙන් 52% ක් වන කාන්තාවන් නියෝජනය කිරීමට දේශපාලනය තුල මිට වඩා වැඩි කාන්තා නියෝජනයක් තිබිය යුතු යැයි අපි විශ්වාස කරනවා.මේ සදහා අපගේ දේශපාලන නායකයින් විශේෂ අවධානයක් යොමු කරනු ඇතැයි අප බලාපොරොත්තු වෙනවා. ආචාර්ය නාලක ගොඩහේවා"
0,,,බංගලාදේශය ලොව ගව මස් පරිභෝජනය අවම රට වෙනවා.එරට ඒක පුද්ගල ගව මස් පරිභෝජනය 4kg ක් වෙනවා.
0,,,කොවිඩ් - 19 න පසු ඇති වන නව ආර්ථිකයන් හා බැඳුනු තිරසාර බලශක්ති විසඳුම්
0,,,මගෙ පුතාට මොනාහරි ඕන වුනාම මුන. මං දෙන්න බෑ කිව්වම
0,,,ඔව් ආදරේ කියන්නෙම මැරෙනකම් තමන්ට දැනුන කෙනෙක්ගේ ජීවිතේට හයියක් වෙන එක..
0,,,අපගේ දේශපාලනය හැසිරවිය යුත්තේ අද දවස ගැන සිතා නොව අපගේ දරුවන් හා තරුණ පරපුරේ අනාගතය ගැන හිතලා.එහිදී අප තරුණ තරුණියන්ගේ අදහස් හා චින්තනයන් සැලකිල්ලට ගැනීම ඉතාම වැදගත් වෙනවා.ඒ මන්ද යත් අපගේ දේශපාලන ක්‍රියාකාරකම් වලින් සිදුවිය යුත්තේ ඔවුන්ගේ අනාගතය ගොඩ නැගීම නිසයි.මේ ජාතික අවශ්‍යතාවය අප හොඳින් තේරුම් ගෙන තිබෙන අතර ඉදිරි කාලයේදී රටේ ජාතික දේශපාලනයට තරුණ තරුණියන් වැඩි වශයෙන් එක් කර ගැනීමට අප බලාපොරොත්තු වෙනවා. අචාර්ය නාලක ගොඩහේවා
0,,,බබා චීස් කන්න ආසද?නමුත් ලුණු අඩංගු නිසා අවුරුද්ද වෙනකන් බබාට දෙන්න බෑ කියලා බය නොවී unsalted චීස් ගෙදර හදමු
0,,,සාගර පතුලේ ජීවත්වන Marine ගොළුබෙල්ලන්ගේ දත් යනු මේ ලෝකයේ ස්වභාවික සවිමත්ම ද්‍රව්‍යයයි.ඒවාට කාබන් දියමන්ති බවට පත්වීමට යන තරම් පීඩනයක් පවා දරාගත හැකිය.මේ ගොළුබෙල්ලන් දත් භාවිතා කරන්නේ සාගර පතුලේ ඇති ගල්කබැලි සපමින් කුඩු කර ආහාරයට ගැනීමටය .
0,,,උත්සාහය සහා කැපවීම. මට තවමත් හැමදාම වගේ මතක් වෙනවා මගේ තාත්තා මාව පුංචි කාලෙදි ක්‍රිකට් පුහුණුවීම් වලට එයා ලග තිබුන පුංචි ස්කූටර් එකේ මාව තියාගෙන යනවා....අද මම ලෝකේ තියන සුඛෝපභෝගිම මෝටර් රථයක ක්‍රිකට් පුහුණුවීම් වලට යනවා..එත් අද මගේ ලග තාත්තා නෑ ...
0,,,පෙළගැස්ම. ද ෆිනෑන්ස් සමාගමේ තැන්පත්කරුවන්ට මුදල් ගෙවීම. ජගත් පරිසර දිනය වෙනුවෙන් අතිගරු ජනාධිපති ගෝඨාභය රාජපක්ෂ මැතිතුමා නිකුත් කළ නිවේදනය. පොසොන් පෝය දින පණිවිඩය. ශ්‍රී ලංකාවේ පිළිවෙත සෑම දරුවකුටම නිසි කලට ප්‍රතිශක්තිකරණය. ජනපති ගෝලීය එන්නත් සමුළුවට කියයි.හෙට සිට රටපුරා ඇඳිරි නීතිය රාත්‍රී 11.00 සිට අලුයම 4.00 දක්වා
0,,,රණ ශූර පදක්කම. සතුරු උවදුරු වලට මුහුණ පා විශිෂ්ට පැවැත්ම අගය කිරීම උදෙසා පිරි නමයි.මේ පදක්කමට සුදුස්සන් ත්‍රිවිධ හමුදාපති වරු විසින් නිර්දේශ කරයි.ත්‍රිවිධ හමුදාවේ නිත්‍ය හෝ ස්වේච්චා සේවායේ නියුතු ඕනම වීර ක්‍රියා කළ නිළධාරියෙක් මෙයට නිර්දේශ කළ හැක.මේ පදක්කම ලාභීන් නමට ඉදිරියෙන් කියා RSP පාවිච්චි කරයි.
0,,,පෙළගැස්ම. විදේශිකයින් සඳහා වීසා බලපත්‍ර දීර්ඝ කිරීම. රාජ්‍ය ආයතනවලට කරන බලපෑම් දැනුම් දෙන්න. මාධ්‍ය හැඳුනුම්පත් සඳහා අයදුම් කිරීමේ අවසන් දිනය ජුනි 20 දක්වා දීර්ඝ කරයි.දිවයිනේ පොල් ඉඩම් ලියාපදිංචිය අනිවාර්ය කරයි.ජනපතිගෙන් රාජ්‍ය නිලධාරීන්ට නිවේදනයක්. ඉටුකම කොවිඩ් - 19 අරමුදලේ ශේෂය රුපියල් මිලියන 1250 දක්වා ඉහළට. පෞද්ගලික බස් රථ හිමියන් සමග සාකච්ඡාව. සකසමින් පවතින අධ්‍යාපන ප්‍රතිපත්තිය ජනපති විමසුමට
0,,,ඔයාගේ ගැලරි එකෙත් පැටියාගේ මුල්ම ෆොටෝ එක තාමත් තියෙනවා නේද ?
0,,,"ගර්භනී වූ විට,ඔසප් චක්‍රය නැති වේ.2.හිස රදය ඇති වේ.යෝනියෙන් රුධිර වහනය .බර වැඩි වේ.රුධිර පීඩනය වැඩි වේ.කෑම අජීර්ණය ඇති වේ.මලබද්ධය ඇති වේ.බඩේ වේදනාව ඇති වේ.රක්තහිනතාව ඇති වේ.පියවුරු වෙනස් වේ."
0,,,ජපානයේ Wagyu beef ලොව මිල අධිකම ගව මස් වර්ගය වෙනවා.ඉහළ ශ්‍රේණියේ මස් රාත්තලක් ඩොලර් 200ක් පමණ වෙනවා.Wagyu වහු පැටවෙකුගේ මිල ඇමෙරිකානු ගවයෙකුගේ මිල මෙන් 40ස් ගුණයක් වෙනවා.
0,,,ලංකාවට අවේණික වඳවීමේ තර්ජනයට ලක්ව ඇති මෙම මත්ස්‍යා Asoka barb /අශෝක පෙතියා යන නම් වලින් හදුන්වනවා.එසේම විද්‍යාත්මක නාමය Systomus asoka යයි.
0,,,දුරස්වන්නට සිතන හැමවිට තවත් ලං වෙනවා. මතක නැතිකර ගන්න සිතුවිට සිතේ රජ වෙනවා
0,,,සැබෑ ප්‍රේමය තිබ්බෙම පලුයනකම් බැනපු වචන වල රෙදි කදු ගනන් හෝදපු දෑත් වල පන යනකම් හොයපු ඇස් වල. සැබෑ ප්‍රේමය තිබ්බෙම අම්මා ලග..
0,,,"ඔබේ රථය මතට විදුලි රැහැනක් වැටුනහොත් 01.කිසිවිටකත් සාමාන්‍ය ආකාරයට පොළවට එක් කකුළක් තබා රථයෙන් බිමට බසින ආකාරයට බැසීමෙන් හෝ රථයේ බඳ ඇල්ලීමෙන් වළකින්න.02.රථය ගිනිගැනීමේ අවදානමක් නැතිනම් හැකිතාක් රථය තුළට වී සිටීමට වගබලාගන්න.03.රථය ගිනිගැනීමේ අවදානමක් ඇත්නම් රථයේ සිට කකුල් දෙකෙන්ම ජවය ගෙන,හැකි තරම් ඈත දුරකට එකවරම පැන ආරක්‍ෂිත දුරකට ඉක්මනින් යන්න.Share කරලා තවත් අනතුරක් වළක්වාගන්න ඔයත් දායක වෙන්න ."
0,,,උඩට උඩු වියන් මවා නොදුන්නාට සිරුරට මුදු සුව යහන් නෙදුනාට දස මස කුස දැරු පිනම ඇති නුඹට බුදුන් දැක නිවන් දකින්නට
0,,,ලෝක රුධිර පරිත්‍යාගශීලීන්ගේ දිනය ජුනි 14. ජිවිතයක් ජිවත් කරවීමට ලේ බිඳක් දන් දෙමු.
0,,,සීගිරියේ කතන්දරේ
0,,,මලක් සදිසි මල් කෙමි මත රුවට රුවේ දඟ කරනා. සඳක් සදිසි සඳ කිරණේ ගිලෙමින් සඳ දිය නානා. විලක් සදිසි විල් තෙර ළග පවනැල්ලක් සේ නිවෙනා. නුඹයි මැණික කිරුළු දැරූ රජ කුමරිය නීති සොබනා
0,,,"ඔයාටත් නින්ද යාගෙන එනකොටම එකපාරටම ගැස්සිලා බිම වැටෙන්න ගියා වගේ දැනිලා ඇහැරුන අත්දැකීම තියනවද?විද්‍යාත්මකව මේ සිද්ධිය Hypnic jerk යනුවෙන් හඳුන්වයි.මේ තිගැස්සෙන සිද්ධිය සිදුවන්නේ බොහෝවිට අපගේ පාද වල ඇති මාංශපේශි එකවරම එකිනෙක ලංවිම නිසාවෙනි.පර්යේෂකයින් නවතම පරීක්ෂණයකින් පවසන ආකාරයට මේ සිදුවීම අපට පැමිණ අත්තේ අපගේ ප්‍රාග් ඓතිහාසික මුතුන් මිත්ත්න්ගෙනි.ඔවුන් එකළ ගස්උඩ නිදාගෙන,එම නිදාගත් ගස්වලින් එකවරම ඇද වැටීමට යනවිට ඇහැරුණු සිද්ධිය පරිණාමය හරහා අපට පැමිණ අදටත් ඉතිරි වී ඇත"
0,,,නියොන් එළි දැල්වුන ගැබ්බර අහස යට. මතක අහුලන අදටත් නුඹෙත් මගෙත් නොවන ප්‍රේමයක
0,,,"ඔබ දන්නවාද? ෂර්ලොක් හෝම්ස් ජිවත් වූ 221 B බේකර් වීදිය ,ලන්ඩන් යන ලිපිනය මනංකල්පිත එකක් වුව ද එම ලිපිනයට නිරන්තරයෙන් ලිපි ලැබෙන බව සහ ඔහු හමුවීමටද රසික ජනතාව ලිපිනය සොයා යන බව"
0,,,Estonia හි ජනතාව වසරේ ආහාරවල සුලබත්වය උදෙසා නව වසරේ පළමු දිනයේ දවසට හත් වරක් අහාර අනුභව කරයි.Estonia යනු උතුරු යුරෝපයේ බෝල්ටික් මුහුද හා ෆින්ලන්ත බොක්ක මායිම් කර ගත් රටකි.
0,,,මහ මෙරක මෙහෙවර. අචාර්ය බන්දුල ගුණවර්ධන. කොළොඹ දිස්ත්‍රික්කය. ශ්‍රී ලංකා පොදුජන පෙරමුණ.
0,,,"Bill Gates යනු ලෝකයේ වැඩිම ධනයක් ඇති පුද්ගලයින් අතරින් දෙවනියට සිටින පුද්ගලයා වේ.2019 මේ වනවිට ඔහුගේ වත්කම ඇමරිකානු ඩොලර් බිලියන 96.4කි.ඔහුට දරුවන් තිදෙනෙකු සිටියි.නමුත් යම් දිනක ඔහුගේ මරණයෙන් පසු එම සියළුම ධනයම දරුවන් තිදෙනා අතර බෙදී යන්නේ නැත.ඒ වෙනුවට ඔහු වැඩපිළිවෙල සකසා ඇත්තේ ඇමරිකානු ඩොලර් මිලියන 10 බැගින් පමණක් දරුවන් තිදෙනාට බෙදාදෙන ලෙසය.ඉතිරි සියළුම මුදල් ලෝකය පුරා ඇති ආධාර අරමුදල් සඳහා බැරවන ලෙස ඔහු වැඩපිළිවෙල සකසා ඇත.ඒ අනුව ඔහුගේ මේ වනවිට ධනයෙන් 99.97%ක් හෙවත් ඇමරිකානු ඩොලර් මිලියන 96,370 ක් ආධාර ලෙස ඔහු බෙදා දෙනු ඇත."
0,,,වංචා හා දුෂණ යනු රටක සංවර්ධනයට ඇති ප්‍රධානතම බාධාවයි.එබැවින් වංචා හා දූෂණයන්ගෙන් තොර දේශපාලඥයෙකු මෙන්ම පුරවැසියෙකුද බිහිකර ගැනීමට අවශ්‍ය සංස්කෘතික වටපිටාවක් ගොඩනගා ගැනීමට හැකි සෑම පියවරක්ම ගැනීමට අප කටයුතු කරන්නෙමු. අචාර්ය නාලක ගොඩහේවා. ගම්පහ දිස්ත්‍රික්කයේ වැඩිම මනාපයෙන්
0,,,මෙරට ගොඩනගන්නට ස්ථිර ප්‍රතිපත්ති මත පදනම්වූ එඩිතර නායකත්වයක් අත්‍යවශ්‍යය -ගෝඨාභය රාජපක්ෂ
0,,,විශ්‍රාම යන විදුහල්පතිවරයෙකු අවසන් වරට සිය ලොග් සටහනෙහි තැබූ කවි පන්තියක්. මම මගේ දරුවන්ට සිංහල ඉගැන්නුවෙමි..ඔවුහු මගෙන්ම සිංහල උගෙන දේශපාලකයෙක් වී මුළු රටම රවටති..මම මගේ සිසුන්ට ගණිතය ඉගැන්නුවෙමි.. ඔවුහු මගෙන්ම ගණිතය උගෙන ව්‍යාපාරිකයන් වී මුළු රටම වනසති.මා කළ යුතුව තිබුණේ ඔව්න්ට සිංහල ගණිතය ඉගැන්වීමට පෙර ගුණධර්ම ඉගැන්වීමය.නමුත් එය තේරුම් ගන්නා විට මා විශ්‍රාම යවා ඇත.
0,,,බුද්ධියේ මනාපය පරිසර සංරක්ෂණය හා කසළ කළමණාකරනයට නව තාක්ෂණික විසදුම්
0,,,ඇත්තමයි තාත්තෙ දුවෙකුට තාත්තා කෙනෙක් නැති වෙනවා කියන්නෙ හරියට මහා විශ්වයට හිරු පායන්නෙ නෑ වගේ ලොකු අදුරක්. ඒක කාටවත්ම සම කරන්න බැ
0,,,හැඩට වැඩට හපන් පොඩ්ඩෙක් ඔබටත් ඉන්නවද ?
0,,,"සමහර තැන් වල තප්පර ගාණක් සතුටින් ඉන්න,අපි කැපකරපු කාලය අවුරුදු ගණන් ..."
0,,,කොළොඹ දිස්ත්‍රික්කය. ශ්‍රී ලංකා ප්‍රථම නැනෝ විශ්වවිද්‍යාලයේ නිර්මාතෘ ආචාර්ය බන්දුල ගුණවර්ධන.
0,,,සූත්තර පුංචා සිබිල් වෙත්තසිංහ
0,,,සිබිල් වෙත්තසිංහ මැතිණියනි ඔබට නිවන්සුව!තමාටම ආවේණික වු චිත්‍ර කලාවකින් කුඩා දරුවන්ගේ සදාතනික වීරවරිය බවට පත්වු සිබිල් වෙත්තසිංහ මැතිණියනි ඔබට නිවන්සුව.
0,,,"2011 එක්දින ලෝක කුසලාන තරගාවලියේ වැඩිම ලකුණු ලබා ගත් පිතිකරුවන්. තිලකරත්න ඩිල්ශාන්, සචින් ටෙන්ඩුල්කාර්, කුමාර් සංගක්කාර, ජොනතන් ට්‍රොට්, උපුල් තරංග"
0,,,"එදා චැම්පියන්ස් ට්‍රෝපි එකේ මැච් එක දිනවන්න සන්ග එන්ගලන්තෙට ගහපු ශතකයයි,කුලේ දීපු ගේමයි ,සන්ගව රනවුට් වෙන්න ගිහිල්ල කුලේ තමන්ගෙ විකට් එක දීල සන්ගව බේරගන්න ගිය විදියයි නියම ක්‍රිකට් පිස්සෙකුට කවදාවත් අමතක වෙන්නෑ"
0,,,මේ පදවියට එන්න පෙරුම් පුරන්නම ඕන.
0,,,"ජනපති සේයාරුව මැතිවරණ ප්‍රචාරණයට භාවිත නොකරන්නැයි,ජනාධිපතිගෙන් නියෝග -ජනාධිපති මාධ්‍ය අංශය-"
0,,,රජරට ප්‍රෞඩත්වය ලොවට කියන්නට සංචාරක ප්‍රවර්ධනයට නිසි ක්‍රමවේදයක් සකසන්නට පෙරමුණ ගන්නෙමි.හදවතින්ම රජරටට. මහාචාර්ය චන්න ජයසුමන
0,,,රජරට සුවපත් කරමු වස විසෙන් ඈත් වූ කෘෂිකර්මාන්තයක් රජරට ප්‍රචලිත කිරීමට පෙරමුණ ගන්නෙමි.මහාචාර්ය වෛද්‍ය චන්න ජයසුමන
0,,,කැබිනට් තීරණ 2020-07-09 .ගම්පහ වික්‍රමාආරච්චි ආයුර්වේද විද්‍යායතනය අංගසම්පුර්ණ විශ්වවිද්‍යාලයක් බවට උසස් කෙරේ. උසස් අධ්‍යාපන තාක්ෂණ නවෝත්පාදන හා තොරතුරු හා ජනමාධ්‍ය අමාත්‍ය කැබිනට් ප්‍රකාශක අචාර්ය බන්දුල ගුණවර්ධන
0,,,"පාසැල් යන දරුවන් සඳහා නිසි නිපුණතා වේදයකින් යුත් අධ්‍යාපනයක් සැකසිය යුතුවේ.සාමාන්‍යපෙළ උසස්පෙළ හැර යන දරුවා සඳහා ගැලපෙන රැකියාව සහ එම රැකියාවට වටිනාකමක් නොමැති වීම රැකියා විෂමතාවය ලෙස හැඳින්වේ.එම විෂමතාවය පුළුල් මනසකින් දැක,මාගේ මාතෘභූමියට හා ජාත්‍යන්තරයට ගැලපෙන මිනිසා නිර්මාණය කිරීම අධ්‍යාපනය වේ.මෙම පුළුල් මාතෘකාව සමාජ ගතකොට හඬක් නැගිය යුතුවේ.මේ මහ පොළොවට ගැලපෙන,සාරධර්මයෙන් හෙබි,හොඳ නිපුණතාවයකින් යුක්ත දරුවන් බිහි වනු දැකීම මාගේ උදාර සිහිනය වේ.-අමල් සිල්වා-මේ මාගේ දැක්මයි-අමල් සිල්වා"
0,,,"බස්නාහිර පළාතේ ප්‍රධාන දිස්ත්‍රික්කය වන ගම්පහ දිස්ත්‍රික්කය අලංකරණය කිරීමට විශේෂ සැලසුමක් අවශ්‍ය වනවා.එහිදී දැනට වසර ගණනාවකින් සුද්ද පවිත්‍ර නොකරන ලද කාණු පද්ධති පිළිසකර කිරීම,ප්‍රධාන මාර්ග දෙපස පදික වේදිකා පහසුකම් ඇති කිරීම,වැසි ජලය ක්‍රමවත්ව බැස යා හැකි පරිදි කුඹුරු ආශ්‍රිත ඇල මාර්ග හා වගුරු බිම් සංරක්ෂණය කිරීම,ජනයා බහුලව ගැවසෙන ස්ථාන වල හරිත උද්‍යාන ඇති කිරීම මෙම සැලසුම් තුලට ඇතුලත් කිරීමට අපි බලාපොරොත්තු වෙනවා. ආචාර්ය නාලක ගොඩහේවා. බුද්ධියේ මනාපය. ගම්පහ දිස්ත්‍රික්කය - ශ්‍රී ලංකා පොදුජන පෙරමුණ"
0,,106393080_1704836099671218_3144675986025178032_n,බුලන්කුලම වලව්ව -අනුරාධපුරය-
0,,,සෑම දරුවෙකුටම දෙමාපියන්ගේ රැකවරණය අවශ්‍යය වන්නේ මාපිය උණුසුම ඔවුන්ගේ එකම ශක්තිය වන නිසයි.එබැවින් දරුවන් රැකගැනීම අප සැමගේ යුතුකමයි.ගමට රටට වටින නීතිඥ පවිත්‍රා වන්නිආරච්චි ජාතික වගකීම් ඉටුකරන රුවන්පුර අපේ නායකත්වය
0,,,වෙලාවකට එයාගෙ සෙල්ලම් බඩු වලින් මාත් සෙල්ලම් කරනවා
0,,,අම්මිගෙයි තාත්තිගෙයි චූටි දෝනි ආදරෙයි පණ වගේ
0,,,එදත් අදත් හෙටත් මව්බිමේ නොසැලෙන විශ්වාසය!ජිනීවාහිදී එක්සත් ජාතින්ගේ මානව හිමිකම් කවුන්සිලයේ 30/1 යෝජනාවට ශ්‍රී ලංකා රජය සමඅනුග්‍රහය දැක්වීමෙන් ඉවත් වීමේ ඓතිහාසික ප්‍රකාශය සිදු කොට පරිණත රාජ්‍යතාන්ත්‍රිකයෙකු ලෙස රණවිරුවන්ගේ අපරමිත කැප කිරීම් හා මව්බිමේ අභිමානය ජාත්‍යන්තරය හමුවේ ආරක්ෂා කරන ලද්දේ දිනේෂ් ගුණවර්ධනයන්ය
0,,,ඇත්තටම ආදරේ කරන කෙනෙක් තමන්ගෙම ආදරයක් තියෙද්දී දෙමාපියන්ගේ බලකිරීමට වෙන කෙනෙක් ලගට යන්නෙ නැ
0,,,"මැණික උඹ මාව අත හැරපු තැන,මට මාව මුණ ගැහුනා අයෙම ..!"
0,,,සංගා මහේල ඉන්දියාවේ හිටියා නම් ඔවුන්ට ඉහළම තැන ලැබෙනවා...මම සංගක්කාරව පළමු තරගයේ සිට දැක තිබෙනවා..ඔහු ශ්‍රේණිගත කිරීම්වල හැම වේලාවේම සිය ස්ථානය හොඳින් රැක ගත්තා.සංගා නිතර දක්ෂතා අතර ඉන්න ක්‍රීඩකයෙක් .ඔහු සමකරන්න අමාරු ක්‍රීඩකයෙක්.තෙන්ඩුල්කාර් වගේම විශිෂ්ටයෙක්.සංගක්කාරගේ ක්‍රිකට් දක්ෂතා ඊට හොඳම උදාහරණ..ඔහු ලබපු හැම ශතකයක්ම ද්විත්ව ශතකයකම ඊට සාක්ෂි දරයි.ඔහු ශ්‍රීමත් දොන් බ්‍රැඩ්මන් හා සමානයි.ශ්‍රී ලාංකිකයන් සැබැවින්ම ඒ ගැන සැබවින්ම අඩම්බර වෙන්න ඕන.සංගක්කාර රැසකළ ලකුණු ගැන විතරක්ම නෙවෙයි.ක්‍රීඩා පිටියෙන් එහා තියෙන ඔහුගේ මහත්මා ගුණය ගැන ..සංගාට මහේලට නිසි පිළිගැනීම ලැබුණ ද කියන එක ඇත්තටම සිතන්න ඕන..ඔවුන් ඉන්දියාවේ හිටියා නම් ඔවුන්ට ඉහළම තැන ලැබෙනවා.-රවී ශාස්ට්‍රි
0,,,අම්මා කියූ නාමේ මට දුන් පුතේ. රාජිනිය වී මා පුතුගේ පිනෙන්
0,,,ලෝක කුසලාන 2ක්. ශූරයන්ගේ කුසලානයක්. ආසියා කුසලාන 2ක්. ඊට අමතරව අයි පී එල් කුසලාන 3ක් දිනා දුන් නායකයා. ලොව බිහි වූ හොදම තරග අවසන් කරන්නා. ලොව බිහි වූ හොදම කඩුලු රකින්නෙක්
0,,,කතා නොකලට මැසෙජ් නොකලට දකින්නේ නැති උනාට මතක් වෙන එක නම් නතර උනේ නැහැ
0,,,යන අයට යන්න දෙන්න දිනක නුඹ තේරුම් ගනු ඇත ප්‍රේමය යනු හිමි කරගැනිමම නොවන වග !!
0,,,ඔබ දන්නවාද ලසිත් මාලිංග ජාත්‍යන්තර ක්‍රිකට් පිටියේ ලබා ගැනීමට නියමිතව තිබු මංගල කඩුල්ල නිපන්දුවක් යොමුකිරිම හේතුවෙන් ඔහුට එය අහිමිවෙනවා.එයින් අධෛර්යට පත් නොවන ඔහු ඊළඟට යොමු කරන පන්දුවාරයෙදී එම කඩුල්ලද ඇතුලුව තවත් කඩුල්ලක් දවාගැනීමට සමත් වෙනවා.ඒ අනුව ඩැරන් ලෙහෙමන් හා ඇඩම් ග්‍රිල්ක්‍රිස්ට් දැවී යනවා.ලොව විශිෂ්ඨතම පන්දුයවන්නෙකු සිය ක්‍රිකට් ජීවිතය ආරම්භ කලේ එලෙසින්.
0,,,විදේශ ආයෝජකයන් මෙරටට ගෙන්වා ගැනීම සඳහා වූ නව ආර්ථික සැලසුම් ප්‍රවර්ධනයන්හිදී පෞද්ගලික අංශයේද පුර්ණ දායකත්වය ලබා ගැනීමට අප පියවර ගන්නෙමු. ආචාර්ය නාලක ගොඩහේවා. ශ්‍රී ලංකා පොදුජන පෙරමුණ. ගම්පහ දිස්ත්‍රික්කයේ වැඩිම මනාපයෙන්
0,,,ශ්‍රී ලංකාව වෙනුවෙන් ටෙස්ට් ශතකයක් රැස් කල පලමු ක්‍රීඩකයා -සිදත් වෙත්තමුණි-
0,,,මහමෙරක මෙහෙවරක. හෝමාගම හරිත විශ්ව විද්‍යාලය NSBM නිර්මාතෘ බන්දුල ගුණවර්ධන. කොළොඹ දිස්ත්‍රික්කය
0,,,ශ්‍රී ලංකා පොදුජන පෙරමුණ කොළඹ දිස්ත්‍රික් නාගරික සංවර්ධන අධිකාරිය. සේවක අපගේ මනාපය ගාමිණි ලොකුගේ
0,,,"ලංගමය හා 24000 සේවකයින් බේරා ගැනීම!1956 ජයග්‍රහනයක් වූ ශ්‍රී ලංගමය,කැබලි කර බස් සමාගම් වෙන්දේසියට එරෙහිව සටන් කරමින්,නැවත ලංගම ස්ථාපිත කරන පනත 2005 දී පාර්ලිමේන්තුව ඉදිරිපත් කරන ලද්දේ දිනේෂ් ගුනවර්ධනයන්ය.බොරළුගොඩ පවුලේ ඉඩම් විකුනා ශ්‍රේෂ්ඨාධිකරණයේ නඩු පවරා දිනා දුන් ජයග්‍රහණයකි.කොළඹ දිස්ත්‍රික් කණ්ඩායම් නායක"
0,,,අහිතක් නැතිව පානා විට කිරි සිනහා. ලොවම අමතකයිනේ ඒ මුව රුවිනා. පිවිතුරු සෙනෙහසයි දරු සිත් තුළ පිරෙනා. ඒ සිත් තුළිනි හෙට දින ලස්සන කෙරෙනා. සංකල්පනාව රසි සම්පත්
