Label,Text
0,බුද්ධි මනාපයන් පාරිසරික සංරක්‍ෂණය සහ අපද්‍රව්‍ය කළමනාකරණය සඳහා නව තාක්‍ෂණික විසඳුම්
0,"ඇත්ත වශයෙන්ම, දියණියකට පියෙකු අහිමි වීම විශ්වය මත හිරු එළිය නොපෙනෙන තරම් අඳුරු වෙනවා වගේ. එයට කාටවත්ම සම කළ නොහැක"
0,හැඩ වැඩ දාන පොඩ්ඩෙක් ඔයාටත් ඉන්නවද
0,සමහර තැන් වල තත්පර කිහිපයක් සතුටින් සිටින්න අපි අවුරුදු ගණන් කැප කරා  ...
0,කොළඹ දිස්ත්‍රික්කය. ආචාර්ය බන්දුල ගුණවර්ධන යනු ලංකාවේ ප්‍රථම නැනෝ විශ්ව විද්‍යාලයේ නිර්මාතෘවරයා ය.
0,"සිබිල් වෙත්තසිංහ මහත්මිය, ඔබට නිවන් සුව! ඔබේම කලාව තුළින් දරුවන්ගේ සදාකාලික වීරවරිය බවට පත් වූ සිබිල් වෙත්තසිංහ මහත්මිය ඔබට නිවන් සුව."
0,"2011 එක්දින ලෝක කුසලානයේ වැඩිම ලකුණු ලබා ගත් පිතිකරුවන්. තිලකරත්න ඩිල්ෂාන්, සචින් තෙන්ඩුල්කාර්, කුමාර් සංගක්කාර, ජොනතන් ට්‍රොට්, උපුල් තරංග"
0,"ශූරයන්ගේ කුසලාන තරඟය ජයග්‍රහණය කිරීම සඳහා සංගා එංගලන්තයට එරෙහිව ලබාගත් ශතකය, කුලා දුවන්නට ගිය ආකාරය සහ සංගා බේරා ගැනීම සඳහා කුලා ඔහුගේ කඩුල්ල ලබා දීම සැබෑ ක්‍රිකට් ලෝලියෙකුට කිසිදා අමතක නොවේ."
0,මෙම තනතුරට පැමිණීම සඳහා ඔබ පෙරුම්පුරන්න අවශ්‍යයි.
0,මැතිවරණ ව්‍යාපාරයේදී ජනාධිපති ප්‍රතිරූපය භාවිතා නොකරන ලෙස ජනාධිපති නියෝග කරයි - ජනාධිපති මාධ්‍ය ඒකකය
0,රජරට අභිමානය ගැන ලෝකයට කීමට සංචාරක ප්‍රවර්ධනය සඳහා විධිමත් ක්‍රමවේදයක් සකස් කිරීමට මම පෙරමුණ ගන්නෙමි. මගේ හදවතින්ම රජරටට. මහාචාර්ය චන්න ජයසුමන
0,රජරට සුවපත් කරමු. රජරට කෘෂිකර්මාන්තය වස විසෙන් ඈත් කර ජනප්‍රිය කිරීමට මම පෙරමුණ ගන්නෙමි. මහාචාර්ය චන්න ජයසුමන
0,"2020-07-09 කැබිනට් තීරණ .ගම්පහ වික්‍රමආරච්චි ආයුර්වේද ආයතනය අංග සම්පූර්ණ විශ්ව විද්‍යාලයක් දක්වා උසස් කෙරේ. කැබිනට් ප්‍රකාශක, උසස් අධ්‍යාපන තාක්‍ෂණ නවෝත්පාදන හා තොරතුරු හා ජනමාධ්‍ය අමාත්‍ය ආචාර්ය බන්දුල ගුණවර්ධන"
0,පාසල් යන දරුවන් සඳහා නිසි කුසලතාවයන්ගෙන් යුත් අධ්‍යාපනයක් ලබා දිය යුතුයි. අපොස උසස් පෙළ හැර යන දරුවාට ගැලපෙන රැකියාව සහ එම රැකියාවට වටිනාකමක් නොමැතිකම රැකියා අසමානතාවය ලෙස හැඳින්වේ. මාතෘකාව සමාජගත කළ යුතුය.
0,බස්නාහිර පළාතේ ප්‍රධාන දිස්ත්‍රික්කය වන ගම්පහ දිස්ත්‍රික්කය අලංකාර කිරීම සඳහා විශේෂ සැලැස්මක් අවශ්‍ය වේ. මෙම සැලසුම් වල පොදු ස්ථානවල සංරක්‍ෂණය කිරීම සහ හරිත උද්‍යාන ස්ථාපිත කිරීම මෙම සැලැස්මට ඇතුළත් කිරීමට අපි බලාපොරොත්තු වෙමු. ආචාර්ය නාලක ගොඩහේවා. බුද්ධියේ මනාපය. ගම්පහ දිස්ත්‍රික්කය - ශ්‍රී ලංකා පොදුජන පෙරමුණ
0,බුලන්කුලම වලව්ව - අනුරාධපුර -
0,දෙමව්පියන්ගේ උණුසුම ඔවුන්ගේ එකම ශක්තිය වන බැවින් සෑම දරුවෙකුටම තම දෙමාපියන්ගේ රැකවරණය අවශ්‍යයි. එම නිසා අපේ දරුවන් රැක ගැනීම අපේ යුතුකමයි. පවිත්‍රා වන්නිආරච්චි
0,සමහර විට මම ඔහුගේ සෙල්ලම් බඩු සමඟ සෙල්ලම් කරමි
0,අම්මාගේ සහ තාත්තාගේ පුංචි දෝණි. ආදරෙයි පණටත් වඩා
0,"මාතෘ භූමිය කෙරෙහි නොසැලෙන විශ්වාසය එදත්, අදත්, හෙටත්! ජිනීවා මානව හිමිකම් කොමිසමේදී ඉතිහාසගත ප්‍රකාශයක් කරමින් රණවිරුවන්ගේ හා මාතෘ භූමියේ අභිමානය ආරක්ෂා කරපු නායකත්වය        "
0,"සැබැවින්ම ආදරය කරන පුද්ගලයෙකු තමන්ගේම ආදරයක් ඇති විට, ඔහුගේ දෙමාපියන්ගේ පීඩනය යටතේ ඔහු වෙනත් කෙනෙකු වෙත යන්නේ නැත"
0,"මැණික, ඔබ මා හැර ගිය තැන, මට මාව නැවත හමු විය ..!"
0,සංගක්කාර සහ මහේල ඉන්දියාවේ සිටියා නම් ඔවුන්ට මුල් තැන හිමි වීමට ඉඩ තිබුණි ... පළමු තරඟයේ සිටම මම සංගක්කාරව දුටුවෙමි .. ඔහු සෑම විටම ශ්‍රේණිගත කිරීම් වල තම ස්ථානය රැකගෙන සිටියේය. සංගා සෑම විටම දක්ෂ ක්‍රීඩකයෙකි. දක්ෂතාවයට හොඳම උදාහරණයයි. ඔහු ලබා ඇති සෑම ශතකයක්ම ද්විත්ව ශතකයක් වේ. ඔහු ශ්‍රීමත් ඩොන් බ්‍රැඩ්මන් වැනිය. ඒ ගැන ශ්‍රී ලාංකිකයන් ආඩම්බර විය යුතුයි. සංගාට හෝ මහේලට නිසි පිළිගැනීමක් ලැබුණාද යන්න ගැන මම ඇත්තෙන්ම සිතා බැලිය යුතුයි..ඔවුන් ඉන්දියාවේ සිටියා නම් ඔවුන්ට මුල් තැන ලැබෙනවා.-රවි ශාස්ත්‍රී
0,මට අම්මා කිව්ව නම දුන් පුතා. මගේ පුතාගේ කරුණාවෙන් මම රැජිනක් වුනා
0,ලෝක කුසලාන. ශූරයන්ගේ කුසලානය. ආසියානු කුසලාන 2 ක්. ඊට අමතරව IPL කුසලාන 3 ක් දිනා ගත් නායකයා. ලෝකයේ හොඳම ධාවකයා. ලෝකයේ සිටින හොඳම කඩුලු රකින්නන්ගෙන් කෙනෙක්
0,කතා නොකරත් කෙටි පණිවුඩ යැව්වේ නැතත් මතක් වෙන එක නම් නතර උනේ නැහැ   
0,"යන අයට ඉඩ දෙන්න, ආදරය යනු අයිති කර ගැනීම පමණක් නොවන බව ඔබට දවසක වැටහෙනු ඇත !!"
0,ලසිත් මාලිංගගේ ජාත්‍යන්තර ක්‍රිකට් දිවියේ මංගල කඩුල්ල අහිමි වූ බව ඔබ දන්නවාද? ඔහු අධෛර්යමත් නොවේ. ඔහු පන්දු යවන්නෙකු ලෙස සිය ක්‍රිකට් දිවිය ආරම්භ කළේ එලෙස ය.
0,විදේශ ආයෝජකයින් මෙරටට ගෙන්වා ගැනීම සඳහා නව ආර්ථික සැලසුම් සංවර්ධනය සඳහා පෞද්ගලික අංශය සම්බන්ධ කර ගැනීමට අපි පියවර ගන්නෙමු. ආචාර්ය නාලක ගොඩහේවා. ශ්‍රී ලංකා පොදුජන පෙරමුණ. ගම්පහ දිස්ත්‍රික්කයේ වැඩිම මනාප සංඛ්‍යාවක් සමඟ
0,සිදත් වෙත්තමුණි ටෙස්ට් ශතකයක් ලබා ගත් ප්‍රථම ශ්‍රී ලාංකිකයා වෙයි
0,මහමෙරක මෙහෙවරක. හෝමාගම හරිත විශ්වවිද්‍යාලයේ එන්එස්බීඑම් හි නිර්මාතෘ බන්දුල ගුණවර්ධන. කොළඹ දිස්ත්‍රික්කය
0,ශ්‍රී ලංකා පොදුජන පෙරමුණේ කොළඹ දිස්ත්‍රික්කයේ නාගරික සංවර්ධන අධිකාරියේ සේවකයින් අපගේ මනාපය ගාමිණී ලොකුගේ ය
0,ලංගම සහ සේවකයින් 24000 ක් ආරක්ෂා කිරීම! 1956 ජයග්‍රහනයක් වූ ලංගමය කැබලි කර වෙන්දේසියට විරුද්ධව 2005 දී සටන් කර දිනේෂ් ගුණවර්ධන විසින් ලංගමය නැවත ස්ථාපිත කරන ලදී. කොළඹ දිස්ත්‍රික්කයේ කණ්ඩායම් නායක
0,කිසිම අහිතක් නැතිව කිරි සිනා පානා විට. දරුවන්ගේ හිත් තුල ඇති පිරිසිදු ආදරය. එයයි හෙට ලෝකය ලස්සන කරන්නේ. 
0,"වෙනත් කෙනෙකුගේ ආදරය දකින ඔබට හදවතින්ම සතුටු විය හැකි නම්, ඔබ හදවතින්ම ආදරය කළ තැනැත්තා ඔබයි ..!"
0,"දිගු කාලීන ඍණාත්මක ප්‍රතිඵල 1) දෙමාපියන් නොසලකා හැරීම. දරුවන්ට නිතර දඬුවම් කරන විට සහ දෙමාපියන් දරුවන්ගේ අවශ්‍යතා හා හැඟීම් නොසලකා හරින විට, දරුවන් තම දෙමාපියන්ගේ අවශ්‍යතා නොසලකා හැරීමට පෙළඹේ. එබැවින්, ඕනෑම වැරදි ක්‍රියාවකට පෙළඹීමට හැකිය."
0,සුළු සැකයක් හින්දා ඔයත් එක්ක සටන් කරන තැනැත්තා එපා වෙනවා තමයි. නමුත් අත් නොහරින්න .... ඔබ දන්නවාද ...? මේ ලෝකයේ ඔබට වැඩිපුරම ආදරය කරන්නේ ඔහු ය.
0,1880 පේරාදෙණිය උද්‍යානයට ඇතුළු වීම
0,"මිලදී ගත් වහාම අලුත් ඇඳුම් අඳින්න එපා. කොලොම්බියා විශ්ව විද්‍යාලයේ චර්ම රෝග විශේෂඥ මහාචාර්ය ඩොනල්ඩ් බෙල්සිටෝ පවසන පරිදි අළුත් ඇඳුම් වල සමේ කැසීම ඇති කළ හැකි හානිකර රසායනික ද්‍රව්‍ය විශාල ප්‍රමාණයක් අඩංගු වේ. කෙසේ වෙතත්, විශේෂඥයන් පවසන්නේ නින්දට පෙර එක් වරක් සේදීමෙන් එවැනි අහිතකර තත්ත්වයන් වළක්වා ගත හැකි බවයි."
0,කාර්යක්ෂම හා අපේක්‍ෂිත අරමුණු සාක්‍ෂාත් කර ගැනීමේදී ලෝකයේ සම නිෂ්පාදන හා සේවා සපයන්නන් හා සැසඳිය හැකි පරිදි රාජ්‍ය ආයතන දියුණු කළ යුතුය. රියර් අද්මිරාල් ආචාර්ය සරත් වීරසේකර
0,බුද්ධියේ මනාපය. අපේ පළමු ධුර කාලය තුළදී අපි උද්ධමනය 5% ට වඩා අඩු කරන සහ අයවැය හිඟය දළ දේශීය නිෂ්පාදිතයෙන් 4% ට වඩා අඩු කරන ආර්ථික ප්‍රතිපත්ති තීරණ ගන්නෙමු. ගම්පහ දිස්ත්‍රික්කයේ වැඩිම මනාප ලබා ගත් ආචාර්ය නාලක ගොඩහේවා ශ්‍රී ලංකා පොදුජන පෙරමුණ.
0,දුටුගැමුණු රජතුමා මහා සෑය ඉදිකිරීම ආරම්භ කළ නමුත් ස්තූපය අවසානය දක්වාම නිම කරන තෙක් ජීවත් වීමට ඔහුට නොහැකි විය. ධාතු මංගල්‍යයෙන් පසු හතරැස්කොටුව දක්වාම චෛත්‍යය නිම කිරීමට ඔහුට හැකි විය. ඔහුගේ බාල සොහොයුරු සද්ධාතිස්ස කුමරු එම චෛත්‍යය රෙදිවලින් නිමවා අවසන් කළේය. රජු සිටියේ මරණ මංචකයේ ය. එය දුටුගැමුණු මහ රජුට පෙනෙන්නට සැලැස්විය. පසුව මහා සෑය සද්ධා තිස්ස රජු විසින් නිම කරන ලදී.
0,ද්වී පද සෑදෙන්නේ මේ ආකාරයට ය. ප්රතිවිරුද්ධ වචන යුගලයක් යෙදීම. පින් පව්. උගත් නූගත්. ගුණ දොස්. අඩු වැඩි.
0,"බුද්ධියේ මනාපය. ""අපි මුහුදු හා මිරිදිය මත්ස්‍ය අභිජනනය වාණිජකරණය කිරීම පුළුල් කිරීම සඳහා ධීවර ප්‍රජා සංගම් සහ ධීවර හා ජලජීවි වගා සංවර්ධන අධිකාරිය සමඟ එක්ව පුළුල් වැඩපිළිවෙළක් ක්‍රියාත්මක කරමින් සිටිමු"" යනුවෙන් ආචාර්ය නාලක ගොඩහේවා මහතා පැවසීය. ශ්‍රී ලංකා පොදුජන පෙරමුණ. ගම්පහ දිස්ත්‍රික්කයේ වැඩිම මනාප සංඛ්‍යාවක් සමඟ"
0,රුවන්වැලි සෑය ගැන පෙර නොවූ විරූ තොරතුරු
0,මගේ පණ කැටියා
0,මගේ වෙන්න හැම සංසාරෙම
0,මගේ කොණ්ඩෙ කාමරයේ බිම 50% පනාවෙ 25% නාන කාමරයෙ 20% හිසේ 5%
0,බුද්ධියේ මනාපය. ගම්පහ දිස්ත්‍රික්කයේ ජනතාවගේ නිවාස ගැටලුවට කාලෝචිත විසඳුම් ලබා දීම. ආචාර්ය නාලක ගොඩහේවා. ශ්‍රී ලංකා පොදුජන පෙරමුණ. ගම්පහ දිස්ත්‍රික්කයේ වැඩිම මනාප සංඛ්‍යාවක් සමඟ.
0,මෙම තුවක්කුවෙන් ජල බිඳිති සෑදෙන අතර ඒවා විනාඩියකට මීටර් 100 සිට 50 දක්වා වේගයෙන් වාතය තල්ලු කරමින් වායු දූෂණය අවම කරයි. මෙවැනි තුවක්කුවක් ඉන්දියාවේ දිල්ලියේ සවි කර ඇත.
0,ඔබ දන්නවාද කරපිංචා කොළ. විටමින් ඒ සී සහ ප්‍රතිඔක්සිකාරක අඩංගු වේ. රුධිරයෙන් කොලෙස්ටරෝල් අවශෝෂණය කරයි. ශරීරය විෂ ද්‍රව්‍ය අවශෝෂණය කරයි. රුධිර සීනි මට්ටම පාලනය කරයි. හිසකෙස් සහ සමේ සෞඛ්‍ය සඳහා හොඳයි.
0,සුභ උපන්දිනයක් දිල්රුවන් අයියා. මුරලි අයියා සහ රංගේ අයියා ලඟට අපට ටෙස්ට් පිටියේ ඉතිරි වී ඇති දඟ පන්දු යවන්නා
0,හතර වරිගය. මවගේ මවගේ පැත්ත. මවගේ පියාගේ පැත්ත. පියාගේ මවගේ පැත්ත. තාත්තාගේ පියාගේ පැත්ත.
0,ආදර කතාවක් ලියන්න හරිම කැමතියි. නමුත් ප්රධාන චරිතය කොහෙද
0,සෑම දරුවෙකුම උපත ලබන්නේ ඒ මොහොතේ ලෝකයේ ලාබාලතම මිනිසා ලෙස ලෝක වාර්තාවත් සමඟයි.
0,"වසර ගණනාවක් තිස්සේ සංවර්ධන ව්‍යාපෘති ශක්‍යතා වාර්තා, ඉදිකිරීම් අධීක්ෂණය සහ තීරණ ගැනීම විදේශීය ඉංජිනේරුවන් විසින් සිදු කර ඇත. ඔවුන් විසින් මෙහෙයවනු ලැබූ ව්‍යාපෘති ජනතාවගේ අවශ්‍යතා සපුරාල නැත."
0,දෙපුල්ලියා (ලංකාවට ආවේණික මත්ස්‍යයා) .. 
0,ඒක වචන. එයට කකුල් හතරක් ඇත - සිවුපා. පොත් ගබඩාකර ඇති ස්ථානය - පුස්තකාලය. දෑසම නොපෙනෙන - අන්ධ. ප්‍රගතියට කැමතියි - ප්‍රගතිශීලී. බිය උපදවන - බියජනක. පවුලක උපත ලැබූ පළමු දරුවා - වැඩිමලා.
0,එස්එස්සී හි ක්‍රිකට් කමිටුවේ සභාපති ලෙස තේරී පත් වූ මහේල ජයවර්ධනට අපගේ සුභ පැතුම්! ශ්‍රී ලංකා ක්‍රිකට් පුනර්ජීවනය කිරීමට ඔබට ශක්තිය ලැබේවා!
0,"අපි දැන් කොව්ඩ් අවදානම ඉවත් කර ඇත්තෙමු. ඊළඟට, පාතාලය සමඟ මත් උවදුරෙන් මිදෙන්නට අපට සිදු වේ. එය දැන් ක්‍රියාත්මක වෙමින් පවතී. ආර්ථිකය ගොඩ නැගීම විශාල කාර්යයකි. ඒ සඳහා කැප වී ඇත"
0,විල්පිට දණ්ඩියා (ලංකාවට ආවේණික මත්ස්‍යයා). හඳුනා ගැනීම. වරල් රන් තැඹිලි පාටයි. ශරීරයේ යටි පැත්ත රන්වන් ය. ශරීරය මැද කළු සහ නිල් පැහැති රේඛාවක් ඇත. එම රේඛාවට ඉහළින් රෝස ඉරක් ද ඇත. වැඩුණු මාළුවෙකුගේ දිග අඟල් 4 ක් පමණ වේ. විල්පිට සහ ලබුගම ප්‍රදේශ වලින් වාර්තා වේ.
0,"ඕට්ස්. එය සිරුරට ශක්තිය ලබා දෙන සහ රතු රුධිර සෛල පෝෂණය කරන ආහාරයකි .එය විටමින් බහුල ආහාරයකි. නරක කොලෙස්ටරෝල් අඩු කරන අතර රුධිර සීනි මට්ටම පාලනය කරයි. යකඩ බහුල ආහාරයක්. හෘද සෞඛ්‍යයට සහ හෘද ක්‍රියාකාරිත්වයට සහාය වේ. සමේ රෝග සඳහා පිළියම් (මිලදී ගැනීමේදී කෘතීම වර්‍ග, රස රහිත ඕට්ස් මිලදී ගන්න)"
0,"සිංහල පාඩම. සමාන පද ... රැලි = රැල්ල. රැළි = රෙද්දේ රැළි.අලු -ආලෝකය, අළු = දැවුණු. මාලු= මහලු"
0,"ඇස් වලට සෞඛ්‍යය සහ දීප්තිය ගෙන දෙන ව්‍යායාමයකි. මුලින්ම ඉහළ සහ පහළ බලන්න, පසුව වමට සහ දකුණට. ඉන්පසු ඇස කරකවන්න. ක්‍රමයෙන් වේගය වැඩි කර මෙය එක් වරක් දස වාරයක් කරන්න. ආරම්භයේ සිට අවසානය දක්වාම ඇසේ ඉහළ සහ පහළ කොටස් මෘදු ලෙස සම්බාහනය කිරීම ද යෝග්‍ය වේ."
0,ඔහු කවුද දශක තුනකටත් වැඩි කාලයක් මිනිසුන්ගේ සහ ආර්ථිකයේ අගාධයට ඇද දැමූ කුරිරු යුද්ධය නිමා කර රටට සැබෑ සාමය උදා කළ ජයග්‍රහණයට සෘජුවම දායක වූ අණ දෙන නිලධාරීන් පස් දෙනාගෙන් කෙනෙක් ඔහුය. රියර් අද්මිරාල් ආචාර්ය සරත් වීරසේකර
0,ඔබ දකින දේ කරන්න හරිම හපන්. සුරතලේට හිනා වී කෝලම් කරන්නී. ලෝභ හිතෙන වැඩ කරන්නී. ඔබ නැත්නම් ගෙදරම පාළුයි මගේ දෝණි.
0,සිරිමාවෝ බණ්ඩාරනායක මහත්මිය අද වැනි දිනක ලොව ප්‍රථම අග්‍රාමාත්‍යවරිය විය. අද්මිරාල් ආචාර්ය සරත් වීරසේකර
0,වැඩ කරන ගමන් බබා අඬන සද්දේ මට විතරයි ඇහෙන්නේ
0,මාදුරු. දහඩිය ගඳ සහ මුඛයේ ගඳ ඉවත් කිරීමට උපකාරී වේ.
0,ලක්‍ෂ ගණන් විද්වතුන් බිහිකළ අපේ ශ්‍රීමත් ආචාර්ය බන්දුල ගුණවර්ධන
0,තමන් ආදරය කරන කෙනෙකු ලැබීමෙන් බොහෝ දෙනෙක් සතුටු වන්නේ නැත. තමන්ට ආදරය කරන කෙනෙකු ලැබුණු විට බොහෝ අය සතුටු වේ !
0,කිලෝමීටර් 4 ක දුරින් මෝරුන්ට ගොදුර දැනිය හැකිය
0,"හෝමාගම අධිකරණ සංකීර්ණය. ""මහමෙරක මෙහෙවර"" ආචාර්ය බන්දුල ගුණවර්ධන"
0,"පහසු නවීන ප්‍රවාහන ජාලය. ප්‍රවාහන සේවාව සඳහා සුවපහසු නවීන බස් රථ 5,000 ක් වේගවත් ලෙස එකතු කිරීම. ප්‍රේමදාස කොළඹට"
0,රජරට පිබිදීම සඳහා මහාචාර්ය චන්න ජයසුමන
0,සපත්තුවේ සුදු කොටස පිරිසිදු කරන්න. භාජනයක් ගෙන එයට බේකින් සෝඩා සහ වතුර එකතු කර මිශ්‍රණයක් සාදා ගන්න. පසුව සපත්තුවේ සුදු කොටස දත් බුරුසුවකින් හොඳින් පිස දමන්න.
0,"මහින්ද අමරවීර නව කෘෂිකාර්මික සංස්කෘතියක් සඳහා. ජාත්‍යන්තර කෘෂිකාර්මික ප්‍රදර්ශනය 'අස්වැන්න' පැවැත්වූ අතර, ශ්‍රී ලංකාවේ සාම්ප්‍රදායික කෘෂිකාර්මික කුසලතා ජාත්‍යන්තර මට්ටමට ගෙන ගිය ඇමතිවරයා. මහින්ද අමරවීර"
0,උලුහාල් ශරීරයෙන් විෂ ඉවත් කරයි
0,එය හොඳ යැයි ඔවුන්ගේ හදවත දන්නේ නම් එය හොඳටම ප්‍රමාණවත් ය. එය කිසිවෙකු ඉදිරියේ ඔප්පු කිරීමට අවශ්‍ය නැත.
0,ඔයා දැනගෙන හිටියා ද? අලිගැට පේර යනු විටමින් සහ කෙඳි බහුල පලතුරකි. රුධිර පීඩනය පාලනය කරයි. ශරීරයේ ප්‍රතිශක්තිය වැඩි කරයි. සම සහ හිසකෙස් පෝෂණය කරයි. පෙනීම වැඩි දියුණු කරයි
0,මෙම නවතම උපත් පාලන චිපය කාන්තාවකගේ රැඳවිමෙන් පසු වසර 16 ක් ක්‍රියාත්මක වී ඇත. ඔබට උපත් පාලනය කිරීමට අවශ්‍ය නම් ඕනෑම වේලාවක එය අක්‍රිය කළ හැකිය.
0,ඔබ දන්නවාද පැපොල් ශරීරයේ කොලෙස්ටරෝල් මට්ටම නියාමනය කරයි. ආහාර ජීර්ණ පද්ධතිය පිරිසිදු කරයි. සමේ සෞඛ්‍යයට හොඳයි. පෙනීම වැඩි දියුණු කරන අතර බර අඩු කර ගැනීමට දායක වේ
0,තරබාරු වීම සඳහා අළු පුඩිං නිතිපතා ආහාරයට ගැනීමෙන් ඔබට ඉක්මනින් මේදය ලබා ගත හැකිය.
0,1890 පොළොන්නරුව ගල් විහාරය
0,මුරුංගා කොළ. මුරුංගා කොළ එළකිරි වලට වඩා 17 ගුණයක් පෝෂ්‍යදායී වේ. කුකුළු බිත්තර වලට වඩා 36 ගුණයක් මැග්නීසියම් අඩංගු වේ. ප්‍රතිශක්තිය වැඩි කරයි. එය රුධිරය පිරිසිදු කර රුධිර සංසරණය හොඳින් සිදු කරයි. වකුගඩු සුව කරයි. අක්මාව පිරිසිදු කරයි. පිළිකා සෛල විනාශ කරයි. අසාත්මිකතා ඉවත් කරයි
0,පෝරු චාරිත්‍ර. අත් බැඳීම සහ පැන් වත් කිරීම. පිරිත් නූලකින් දෑත් බැඳ මනාලියගේ පියා ජෝගුවෙන් හෝ සංඛයෙන් පැන් වත් කරයි. අත් බැඳීම සහ පියා විසින් පැන් වත් කිරීම දෙදෙනාගේ බන්ධනය සහ ඔහුගේ වටිනා දෙයක් තවත් කෙනෙකුට පැවරීම සංකේතවත් කරයි.
0,මේ අන්තිම ආදරයයි. චරිත දෙකක් ඇත. ඒ ඔබ සහ මම පමණයි. වෙන කිසිවෙකු නෑ
0,අද අපේ අතීතය සිහිපත් කරන විට නොදැනුවත්වම කඳුළු බිමට වැටේ. එදා අපිට වෙන් නොවී ඉන්න තිබුණා. තාමත් මතකය එහෙම්මමයි. හමුවෙලත් එකට ඉන්න බැරි උනේ පින් මදි උන නිසා වෙන්න ඇති.
0,බුද්ධියේ මනාපය. විදේශ රැකියාව නිම කර දිවයිනට පැමිණෙන පුද්ගලයින් සඳහා බදු සහන ව්‍යාපාර ආරම්භ කිරීම සඳහා මූලික ප්‍රාග්ධනයක් වශයෙන් විශේෂ ව්‍යාපෘති ණය ලබා දීමේ වැඩපිළිවෙළක් අපි ආරම්භ කරමු. ආචාර්ය නාලක ගොඩහේවා. ශ්‍රී ලංකා පොදුජන පෙරමුණ. ගම්පහ දිස්ත්‍රික්කයේ වැඩිම මනාප සංඛ්‍යාවක් සමඟ.
0,ජනතාවගේ හඬ දිනන රජරටට ජයසුමන. මහාචාර්ය ආචාර්ය චන්න ජයසුමන
0,"ඔහු කවුරුන්ද, අපේ රණවිරුවන් යුද අපරාධ සිදු කළ බවට චෝදනා කරමින් කොටි ඩයස්පෝරාව විසින් සකස් කරන ලද 30/1 යෝජනාවට යහපාලන රජය සම අනුග්‍රාහය දැක්වූ අතර අපේ රණවිරුවා සහ දේශපාලනය ආරක්ෂා කිරීම සඳහා පළමු වෙඩිමුරයද එල්ල කළේය. යුද්ධය ජයග්‍රහණය කළ නායකත්වය. අද්මිරාල් ආචාර්ය සරත් වීරසේකර"
0,රුහුණේ පණනල. අපේ නාමල්
0,සියඹලාගොඩ දියදාව පාලම. මහින්ද යාපා අබේවර්ධන. දශක තුනක නිම නොකළ මෙහෙයුම
0,ප්‍රවේශ විභාගය අසමත් වූ වහාම හිට්ලර්ගේ ලෝකය බිඳ වැටේ. මේ ඔහු තම මව සහ පියා සමඟ වැඩි කාලයක් ගත නොකළ කාලයකි. ඔහු හිඟන්නෙකුගේ ජීවිතයට සමාන ජීවිතයක් ගත කළ නමුත් මෙය වැඩි කාලයක් නොවේ.
0,ආදරයයි මිනිසුන් හොඳම අය කළේ ... නැත්නම් ඔවුන් නරකම ආකාරයට මරා දැම්මේ
0,නිවසේදී ඔබට ඇසෙන හොඳම සංගීතය නම් කුඩා දරුවාගේ හඬයි.
0,"කිරි නිෂ්පාදනය නවීකරණය කිරීම සහ සත්ව පාලනය නවීකරණය කිරීම. කිරි නිෂ්පාදනය ප්‍රවර්ධනය කිරීම සඳහා තාක්‍ෂණය, ශීත ගබඩා සහ අලෙවි කිරීමේ පහසුකම් පුළුල් කිරීම. ප්‍රේමදාස කොළඹට"
0,කිට් කැට් හර්ෂි සමාගමෙහි කොටසක් වන අතර එයම නිෂ්පාදනය කරයි.
0,ඇයට සවන් දෙන පිරිමියෙකු හමුවීම කාන්තාවකගේ මානසික නිදහසේ ආරම්භයයි!
0,පැචි වෙළඳ නාමය වඩාත් ප්‍රසිද්ධ වන්නේ ඔබේ ආදරණීයයන්ට චොකලට් තෑගි දීමෙනි. පැචි යනු ඉතාමත් ප්‍රසිද්ධ ජාත්‍යන්තර චොකලට් වෙළඳ නාමයකි.
0,"පරිපූර්ණ මවක් වීමට ක්‍රමයක් නැත, නමුත් හොඳ මවක් වීමට දහස් ගණන් ක්‍රම තිබේ ... පරිපූර්ණ මවක් වීමට කරදර නොවී ඔබට හැකි තාක් ඔබේ දරුවන්ට හොඳ මවක් වන්න."
0,"ඔහුගෙන් දරුවෙක් ලැබුනමත්, වගකීම් දරා ගන්නටත් සෙවනැල්ල මෙන් ඇයව ආරක්ෂා කිරීමටත් කැමති සැමියෙක් ලබන්නත් ඇයට වාසනාව තියෙන්න ඕන."
0,මාකදුර පොළ. මහින්ද යාපා අබේවර්ධන. දශක තුනක මෙහෙවර.
0,"අප්පච්චි. තිස්තුන් කෝටියක් දෙවියන් වහන්සේ සිටින බව පැවසුවත්, ලෝකය පිටුපස සිට මාව ආරක්ෂා කළ එකම දෙවියන් වහන්සේ ඔබයි."
0,ලස්සන කෙනෙක් නොව අදහස් ගැලපෙන කෙනා සොයා ගැනීමට උත්සාහ කරන්න. රූපය යනු වචනයක් පමණි!
0,සාමූහිකව පටන් ගන්න බැඳීම් අවසන් වෙන්නේ තනි කැමැත්තෙන්.
